Startup Success,Funding Amount,Number of Founders,Market Size,Product Stage,Number of Employees,Marketing Spend,Number of Users,User Growth Rate,Revenue,Number of Competitors,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Feature_17,Feature_18,Feature_19,Feature_20,Feature_21,Feature_22,Feature_23,Feature_24,Feature_25,Feature_26,Feature_27,Feature_28,Feature_29,Feature_30,Feature_31,Feature_32,Feature_33,Feature_34,Feature_35,Feature_36,Feature_37,Feature_38,Feature_39,Feature_40,Feature_41,Feature_42,Feature_43,Feature_44,Feature_45,Feature_46,Feature_47,Feature_48,Feature_49,Feature_50,Feature_51,Feature_52,Feature_53,Feature_54,Feature_55,Feature_56,Feature_57,Feature_58,Feature_59,Feature_60,Feature_61,Feature_62,Feature_63,Feature_64,Feature_65,Feature_66,Feature_67,Feature_68,Feature_69,Feature_70,Feature_71,Feature_72,Feature_73,Feature_74,Feature_75,Feature_76,Feature_77,Feature_78,Feature_79,Feature_80,Feature_81,Feature_82,Feature_83,Feature_84,Feature_85,Feature_86,Feature_87,Feature_88,Feature_89,Feature_90,Feature_91,Feature_92,Feature_93,Feature_94,Feature_95,Feature_96,Feature_97,Feature_98,Feature_99,Feature_100
1.0,926555.1568090015,1,90383324.20976041,3,40,41331.154151165334,44248.13550356484,9.579284792446176,50746.28009816847,1,7,36.794037102534,8,34.30139699418395,10,51.26695822028917,5,55.188345452809905,9,40.78837024445355,9,59.84830250608082,6,58.20925022099603,2,58.369317295280226,1,46.4773611652775,3,53.97122017474261,9,53.15906588556648,7,64.67540445404174,2,66.06519398448569,1,57.95788172639906,7,63.519948052523105,5,58.77465485528444,3,47.81627033323706,9,39.47758863777415,7,47.78448160163585,1,40.93251994019905,5,60.46240122958705,4,69.58914309969785,5,47.558285319952276,1,51.445680417746374,3,54.57999423895588,4,44.97179472405541,6,45.58438432530236,2,38.73781560005199,4,56.59348820244158,7,17.5241969962159,3,54.205766736560086,10,46.436548786967464,2,57.30569483114718,5,56.33883484623446,10,43.363135975632574,4,54.04613229351207,4,66.67034811134573,6,29.677648768095768,3,63.07732732505987,2,55.37775916399291,7,40.88727131600538,9,60.182942782402144,5,58.03133440258952,8,49.10347126200554,8,56.229185520622494
1.0,858648.6485563645,2,113923359.94318578,3,56,49703.11209714021,49880.99176905772,9.357841141081506,43729.63490850155,6,7,62.924089304687286,9,41.03074607955322,4,49.64301672657242,10,50.7715802563167,2,45.58890348071758,10,59.22058713501362,1,49.12694733103232,5,44.08922490394062,4,56.705630145415604,3,67.25845612749485,10,54.673617672461546,4,42.933222062610234,4,66.74843660537579,9,40.18081671181003,5,40.42963774860398,5,27.31021567411865,2,47.47531740007817,7,40.13457841021644,9,56.187582476843346,10,31.06498731536575,8,53.19707010610995,9,44.731461319037635,2,54.09072974998151,3,40.811406120724705,3,51.98937931896345,9,60.22726102893438,7,42.66602660171519,10,44.486886883918864,8,44.91039013267541,3,55.67444026678997,10,50.379986751180105,2,79.87015844574648,9,63.210267224260086,1,46.239744158179164,2,41.49816632114561,5,56.087989314053296,8,57.59968922617299,4,66.45290765078906,7,37.45662685639939,4,35.73574357159508,8,42.79635366097727,1,60.38799681175051,6,42.010961444469956,7,35.70812587538808,2,41.222704293338
0.0,400360.8310832933,1,51553249.991994016,2,28,9639.324419517565,12146.733164889945,6.585679173100759,11774.617924919492,10,10,30.689063367472087,7,35.789701529996115,8,28.210925016311208,7,33.40906481421477,5,20.629630432251332,4,30.523221426607936,2,32.75533176394155,7,36.327331888246924,6,29.08440806863858,4,34.46988253444246,9,37.78152692337334,10,14.081407911622021,8,32.24322485778018,6,45.95905558463069,4,21.00902404786592,5,18.924023989861958,4,22.227989693188825,10,32.70663385784766,9,38.24335280467961,6,25.699677339268497,1,28.40228705193708,9,30.682923037715323,2,28.78810246177517,5,31.417433982263244,7,22.336404074385563,5,28.703187338120042,7,19.767399707615557,3,30.513586144275244,2,31.795497264333946,6,33.81369949485022,3,31.861857547974726,2,27.712513627819664,4,34.24961973343093,3,42.26124608406526,3,31.497339887607197,6,31.079920392479874,6,33.15144563654162,10,45.29975029737834,7,23.896868006332653,7,13.024690243261958,9,28.593800008110332,2,31.286174948115214,5,32.67480898657107,8,27.30450735836817,5,19.94040171450417
0.0,472012.69138339785,3,53981472.65122537,1,10,18975.33762879196,11739.145037306842,5.955938060178311,10069.482467078049,10,1,28.418117576534257,10,29.79672590899408,7,30.760890531385325,5,24.40348839081014,10,20.913844270817926,3,35.05149758599356,7,19.737289459631405,3,24.101694715877642,6,28.334401802002088,5,25.883915467891065,3,22.380335169725164,3,42.54351778081229,2,30.80806155107688,10,30.78130219618593,1,32.18928909211778,6,32.42264168885336,7,17.90898911380076,7,28.71513556464501,9,24.954075316982884,3,23.738904258700693,2,31.196589787379803,6,26.61143121265232,8,29.316168700537535,6,23.368792714157557,10,27.964951106745694,10,26.56936885020477,2,25.165021968701566,8,36.19455860153777,7,26.119262178194994,8,22.479001181890148,9,34.940215776500956,7,35.063823823653706,4,31.451991911797386,4,24.842331418499647,9,25.029551874891503,9,36.23691069946648,9,37.12534924537614,6,23.081626592455745,5,25.362043889516737,3,42.43669968519666,6,35.37054205631513,7,23.74091803349615,7,30.823269557177053,7,27.334408353322832,9,34.64379955354937
1.0,1003137.3427591204,1,143398731.76161087,1,54,51442.5352228204,42868.07695633867,12.859039317051984,42893.08007532989,7,9,43.011338195580066,1,39.807523672279665,5,43.981172896583885,9,58.291267716215984,9,49.017823765847595,9,44.517362363518366,6,54.67595103297732,2,46.21022454124795,9,56.30516910471857,9,43.410191867624135,5,49.274557456201954,9,50.90332261171162,8,53.80501708438301,3,42.98906220652159,2,38.74273122423567,3,55.811866137817596,1,48.35021466629115,6,58.00621476023762,2,56.82830415545928,4,51.02641764346806,3,55.59528747735082,9,44.05524024279153,2,38.6587557590425,9,51.237457787350536,8,66.36901682624065,9,67.75386151000635,7,68.23168579656334,8,38.16326044104658,2,31.09772108198628,3,39.117595709089315,1,37.15685516536869,7,51.64403140778904,1,54.568530536874455,3,34.6473476717803,3,52.289105462384754,6,46.21250611235133,7,49.58277808938563,9,48.92805688603907,4,60.336026819576304,8,66.29468867670839,10,53.85050010803953,3,47.389020766946665,3,61.67061196813886,8,69.01330735614415,1,40.7019556769926
1.0,854253.6637251193,1,71526347.26232153,3,35,53307.83806538236,52263.04207745135,9.393814560616548,56836.183119363326,7,1,40.765995274749194,3,60.7346275814418,4,62.50750085231616,4,55.52719744649867,2,44.799402876078105,7,47.39078533118647,10,43.51289390630208,1,39.20108563570369,7,60.07844699659576,5,43.65742795560995,9,46.58800897116169,4,70.77321187365058,2,45.419585379883024,1,53.736442856204135,10,44.1645542136431,8,57.08576133373063,7,55.43000575233347,9,59.92434908693573,2,45.9136291028707,3,42.35813561071479,4,42.601368585549814,4,45.29383820580054,2,54.811116655898495,8,47.361885280504374,8,57.11318672495686,8,51.74535462081703,1,41.63167373831788,10,38.49474226461176,1,45.59170788033662,3,48.2205735800122,5,50.95666038884447,1,48.31447369470109,10,52.41100850542388,3,53.304696379267575,5,47.72346437864255,7,47.17818643412548,4,51.88585717978649,3,54.23461139217663,10,48.98981028610985,5,31.547342009961632,9,53.82547578928637,1,29.550045468720185,4,77.25472925440937,6,49.06836268670989,9,42.18138138561496
1.0,693140.2747231084,2,62963145.36850683,1,41,50848.65458361104,48998.27231213243,10.340885997442726,42650.48123164622,8,5,48.340382685270754,5,52.211822434859975,5,56.799818299505276,1,60.04831257010936,3,50.47422601195848,9,48.78918345322525,5,55.07496407327571,5,47.62456489030425,9,41.03515786534702,1,67.85708990067629,5,56.76739470235485,4,67.93101429321642,1,57.694332366372855,6,33.48857826915672,7,40.9548494167047,3,20.770820942933597,6,51.73098956950765,8,54.305333135867315,1,57.80615882729251,7,63.90476780421371,1,45.65331309588963,1,49.2611803762775,1,58.71158938479287,8,65.86846675079416,9,37.04456173821,5,46.47368601518285,10,48.99138764203257,3,60.339066548132834,9,75.86523829026966,8,54.08201760926215,10,47.24936964757369,3,40.10373439996323,6,53.35404623056661,9,44.289884347592604,4,44.030828077752375,10,52.43394637812285,7,56.99600837087178,8,60.94549540186347,10,41.97200949341412,7,58.459659552143464,8,56.281725588016926,9,55.70898748747013,1,41.11370370928805,1,59.487931464703806,2,61.30231508599344
1.0,1182487.0498518334,3,115671793.29597214,3,28,56856.19374218483,52149.25964776706,11.453741047489872,40970.899929520725,7,7,46.292490161923524,3,54.369704271219284,7,51.937839161842504,10,52.44609171810477,7,49.2897485000765,4,43.42015660364567,7,50.807210821074065,5,46.768565213775325,10,43.82784927406696,9,39.352806827567136,1,35.969186215460844,10,69.6056793822373,4,37.186321702804975,4,46.53646019937193,10,37.853040946544596,2,40.352283293536544,4,62.43802520495837,1,40.65949595779469,10,39.521908861388695,9,59.14914983634848,8,40.43748693967578,5,45.033511053577136,3,53.30827687791935,1,56.78008506044562,2,57.56040475218164,9,50.60499688873718,10,51.09412745566267,3,40.25162941591095,10,49.3986798276446,4,45.50949109419176,2,53.52058019945376,5,58.5458634107185,9,39.977841836707086,10,43.12424445417786,10,63.352029966945764,8,74.89321677896544,8,59.428690132308134,1,51.23160525946933,9,73.7358042671587,2,40.820275140508386,10,32.21368427725983,1,58.870798816058965,8,57.03917945222166,3,50.30676306717269,1,58.68938685802271
0.0,435060.8306256255,5,72770864.98053305,2,20,19333.606423854224,11291.19615791909,4.712917796884991,10511.56850465273,6,8,24.03366425082823,1,15.687088905647434,5,23.88512597770203,5,35.88791659236766,9,24.136100918107186,3,19.098549324314853,2,21.38818797131181,4,34.00700612478407,5,38.42085300362617,2,38.2623680497954,1,30.185625314723797,8,29.54823495819009,7,18.88161967600783,1,44.45960259307236,1,45.65006520479612,9,21.745338256483446,9,38.61424471552802,8,44.65799069501441,2,28.21954358619598,5,36.560837399906305,4,25.715073107840087,7,23.250707575284412,10,18.836492748508707,10,50.03716249918729,10,25.14559868090999,8,42.19621956105267,2,25.176963004939775,8,24.901303518613602,3,24.56570276110918,8,24.140854498891482,5,19.80970011352931,1,26.625808407009718,8,28.17382302483156,1,27.52474429750874,5,35.60381294868602,3,45.75119463651318,3,27.182469734646013,7,32.113639645281765,3,41.086651600491685,1,29.110644431595997,1,33.0681422244077,3,31.227305974066148,10,38.01478238296983,10,38.551174267715766,10,31.285686109351367
0.0,577209.478897529,5,37654880.01577604,2,20,21027.4321378001,11407.929353588468,3.958113067522632,11250.153594008145,8,2,28.968366423615272,2,35.89637304441094,8,25.021244647395985,1,28.946595786949256,3,23.088313447132403,10,19.60974609124879,10,31.348687593029577,8,25.535876257950047,5,35.61026849863948,4,11.33509682208311,4,29.924734744521857,7,20.70421651399531,2,26.5221077161772,10,39.71479340626234,9,34.98327430736488,6,20.56023880607684,7,44.88588503884449,2,33.50224148833581,3,39.35377221524137,6,33.77953140136918,7,40.65410247142657,6,28.491849980599078,10,26.409035720622178,7,32.6049853115482,8,22.43833743251578,9,32.04791986489599,2,26.554138977929334,9,26.246284686530565,6,21.696310020543866,5,35.74624735458892,5,17.674788059283504,7,24.004705105197615,10,25.869468655305,7,18.33958281077734,8,26.332085509319725,7,29.689589104507565,2,35.999891442294675,4,15.802259299411478,7,22.76451321356575,10,44.360344038169266,4,36.71944607939059,5,24.31664593613421,1,44.0413166247075,6,19.498634862408974,2,42.04758498839411
0.0,611157.8657131968,4,39680337.16152821,3,17,20571.54376529624,11779.71390357099,5.084010190924351,13922.208582582934,3,1,29.4725343111831,8,29.52131974400189,7,23.481512418508533,1,25.10774832919114,10,23.337293270841325,8,27.621291759068484,4,28.899656016256507,2,24.499573933855096,5,21.36048714330802,10,40.62922126110552,7,41.10618332924351,4,22.740182260002612,3,27.718414394167553,4,29.591722643360708,6,16.772926921974985,7,30.474477505225813,10,35.092839779216284,9,20.17893375028119,2,26.16942240839937,5,34.99927574094993,10,37.37105185591194,8,34.74593172174098,7,36.44685440012044,7,31.427511892002105,6,31.01987600375689,10,26.244824748562554,8,18.981614620839046,6,36.95347051087198,2,25.382068123366132,9,21.411030372745333,3,26.963704327767736,1,35.522602771005594,9,15.55288026464699,4,30.174097487161415,1,28.289354211918432,1,35.61770499845816,10,32.22966073014135,3,24.638947311555995,10,23.538725258251826,3,33.86355474761671,4,16.22470206310321,2,31.370520898975254,7,37.79838769647909,8,27.65964858321786,6,39.635258057977154
1.0,958207.9025335939,1,94803997.18464975,2,35,50812.91425042481,52020.745061613125,11.095079640338106,42352.31710147466,9,4,54.24548599719669,7,55.735795512685684,7,65.81097640324995,1,56.35228478791204,8,50.14831004848427,4,60.586223910152576,5,58.539132104872635,4,56.461800485031816,5,55.20470580893231,6,73.1608304670355,7,53.21529346942099,8,54.66048272506196,6,44.86544682183706,2,38.073816687942845,5,44.98882189545029,1,53.86808208527064,10,51.892917976534726,6,55.209232544287204,5,50.56617833671462,3,62.06294733018207,2,59.783628914677166,3,57.54409988782355,1,52.48403869617795,4,38.84473000632131,4,47.43783683789501,6,45.641038862264196,3,38.822914295137245,4,63.75618471130179,9,69.23505787188444,2,49.019828314162964,2,51.807728096913145,3,40.77453528581335,1,40.53234507356882,10,44.39175077566341,1,46.19748008399786,10,34.30032536983997,8,30.684319276728253,10,66.37887312435052,3,32.63036638892816,7,36.023443521138404,4,55.685670531080284,6,56.54311487783319,5,47.83797863944131,1,44.261400686111614,3,52.2620925124964
0.0,506974.6848841049,4,62880757.24852377,1,17,14553.28681143947,10241.217095227157,5.4419089221642025,11651.904417851893,3,4,32.717176234037595,10,30.15057314222708,9,19.911413538215655,1,35.38443254222412,8,24.415681724043658,10,33.364073959956286,8,23.92964996746784,5,21.360141014012783,4,36.697313980933934,9,20.372470583870076,7,32.118809329107606,10,18.903109448311596,2,32.07742513242524,3,35.21505769570932,6,29.53176329873075,3,30.200744780417885,5,19.497156057541826,5,42.10288101389631,4,33.08057602911815,3,32.167188751209196,6,24.03259347052442,8,36.51813482668013,1,21.19657901423065,8,24.50023277474331,4,28.082399022515567,6,26.708816070696443,5,24.949759912961493,10,37.951467021691485,2,35.499047506312685,7,29.251409551934366,8,30.195292050936757,7,32.899567136479426,7,39.22370856482764,5,27.55909672747734,10,22.018211770105033,9,28.60331591651467,4,38.83004799495849,5,22.079229522254597,5,37.8607381349373,4,40.035025118527,10,44.209827233228985,4,27.142493303121164,10,39.81689055941428,4,30.252443981201626,8,37.92369032335094
0.0,436023.5472555867,2,50145089.99262654,2,21,25542.223008614463,11324.613793295935,5.1700102189802095,11486.019388100154,4,10,44.35277655778057,3,40.87009441390904,8,33.65489128068832,8,18.726127591277717,4,29.125303777008078,3,28.61626390941265,6,31.858039791823167,9,29.990171732989598,6,33.87837661220771,2,29.641721348671744,6,22.97259652374029,2,24.019708356857798,9,20.562253792428628,10,16.95521551824973,1,37.29263290481794,7,30.34597236521284,2,30.88357953718383,7,42.78507827645526,7,29.834902432608676,4,30.29633317578273,9,29.9076087886557,3,24.751945988844017,7,28.56111304313897,7,27.756050507974987,9,24.21837860232135,8,21.384931008291893,4,24.845893701028583,3,30.554314485367705,5,32.85673906439372,3,45.25544878362485,2,25.689973511535424,2,36.75713390265466,1,12.044265062820031,4,29.464978072593702,10,26.40328445701547,4,29.942706320939706,1,30.732623066853215,7,25.72237053116,2,29.06920570909292,8,27.233101905870168,7,21.4062322218328,2,22.762054581780845,9,33.54714593039625,7,20.299412030693006,5,25.19208094192205
1.0,898578.4211734784,5,117244470.23773953,3,69,53808.264183452535,40092.63081258716,12.863177810428223,35095.07134263107,10,6,46.11231249570418,4,47.825286534012825,8,32.161470874834095,2,55.928475982599956,6,60.80624153113452,4,43.520596607670086,6,73.51405766124086,3,68.04730613396055,1,66.16797010059116,9,56.197617682389094,1,69.48818969140552,9,42.48440217097111,6,58.98613063685084,10,57.84108773653838,2,52.78996989830661,8,48.01387356273799,1,48.87613467804049,4,36.700574972340156,7,47.54864233739837,5,51.132829952143375,7,46.112799105195805,3,34.5427680376108,3,43.770823628881665,1,49.4191425829148,4,56.11422290019916,3,48.39259483394972,5,49.66743050365823,3,49.673426920290915,5,61.48396548230109,8,72.99236974313597,2,42.23250158017861,3,52.03645130645701,2,53.490636987355,4,56.79453677524005,5,52.67936901133901,4,43.59011356220224,10,51.976109701607264,5,68.86281156757141,4,58.01380332825362,3,38.02573166788831,10,41.94826402358187,9,70.45066403765424,6,53.384453200629714,1,37.862714161616466,5,46.49229668766535
0.0,389820.68020801066,1,62543383.6075734,3,24,21974.407450012888,7171.073977267359,6.675129939690226,11574.547389632444,6,1,32.69325373636762,3,39.53322477148088,6,35.68318913827801,9,37.49407868773035,8,24.070821194624713,2,27.425171655700858,5,23.988629307768868,1,38.3945794414272,2,24.183192211184853,9,41.56624808251037,3,17.32878702693102,2,27.69919263135077,6,36.20867665848167,7,22.748553836212306,7,31.347293737997628,2,31.016703544249953,2,34.87564661769728,9,31.636248805627954,7,26.943664781737,7,24.54334832978848,7,32.31971328636438,8,25.15325371455986,6,38.82565819420641,10,23.69115175232954,2,34.00263156019338,10,13.03889677536785,7,38.007832617037465,6,20.691155604705862,10,17.811554447839995,4,32.971503530518646,2,39.109593326648316,10,28.858916851869505,2,25.429110162804587,4,27.436011728557972,6,24.004534250764003,1,17.83481545684448,2,33.57937773945804,9,31.792374786176335,2,33.57437873503205,10,36.775750738024584,6,17.51851720694024,10,27.019489997935437,8,27.67085195046181,6,41.13506461355786,3,22.78038924936918
1.0,1241561.8616922004,2,76976925.26894262,2,41,52651.63922746587,34263.709778830154,10.387340036696337,58252.24419181626,8,1,62.06970324632249,4,37.46173262930727,7,40.33490281757751,7,56.96042411096486,9,36.74024275722644,4,49.969113263898116,10,47.54253509243975,4,43.69119334867029,9,43.52246341168457,1,48.996792262082664,5,54.60936759936247,10,60.70315426986568,8,38.79623774852349,7,60.27175910988723,6,38.22146483260729,5,47.14171993957014,9,48.706428995054374,10,41.90855109978904,5,59.52165547161491,9,66.4046593160745,3,60.18297527456932,8,45.238717368049166,7,36.83900487516725,5,56.10322220539617,5,53.01619885243305,4,57.10665745350953,9,61.373848679989976,2,73.88400540116206,6,39.88044234998338,2,59.44858826386495,10,50.749974987999494,3,50.99243474555068,3,58.343468811508714,1,58.21567294456079,2,59.7547119894723,8,55.198620160156594,10,71.03700446999387,7,51.36382418433519,6,50.41741435933461,1,42.78456038769763,7,43.56540921109491,5,74.9493390658997,6,51.50390756143841,4,61.314393722164056,3,50.914831986438195
0.0,348490.46570443496,2,55384349.57216452,3,21,17703.898010053796,12475.476211498451,5.756727002853428,7236.074430025991,3,3,25.90355172167479,8,41.05750006721938,8,41.98546479272919,3,31.909717125944887,2,21.198232836222772,7,28.56726249579534,5,34.89470633496206,10,30.659790861601778,6,36.499593108387906,6,23.304702266787483,4,48.89357512163494,3,30.836372269982217,1,28.547089879864693,5,37.429842486237064,7,28.871238230111324,5,26.81709559633663,2,29.742119817126323,8,27.82608517059313,10,27.885891626476184,5,29.22068690968904,7,27.66422694294443,8,40.63558291307241,1,32.899677587356386,10,36.29884024386064,2,28.293345100960327,1,28.264139846895365,2,24.89988132741079,8,25.61281259666687,5,25.530516343884216,8,31.91059762999699,6,33.64578575641197,4,33.71361757122125,3,30.589539215284486,2,30.886515063164353,2,37.813021889926304,9,29.79097851714029,7,42.70177675824731,8,27.029879556731796,5,23.883122571486787,8,31.692429915327185,10,24.752006128617488,10,32.652836836191774,2,31.29938684334287,8,25.691168245664585,6,23.65904241272039
1.0,1175728.7019452085,1,83812383.57834493,1,57,58836.067859941686,38847.53463623186,8.908771687342494,63567.28490712121,10,5,51.39351207898928,9,65.1836479423863,5,41.577680656813115,9,62.98731939413242,1,56.80748342746949,3,40.40772226316322,1,62.04229005497366,6,60.52977456925217,6,39.55238718038212,6,64.2997246774125,4,51.67385701272819,6,81.83433918275163,10,52.245135192293084,10,64.51450758649096,6,40.82194591584231,9,55.105191005344324,5,51.309497956822355,1,39.65717068476952,4,31.018313674463833,2,40.79524958542922,9,56.45281321289199,7,25.474167532706986,4,44.38242816978449,7,50.80030225783625,5,47.86328052220579,10,41.37550594442867,8,52.403813704488854,6,59.706909173479694,8,35.16253276856003,1,56.89283157845866,3,58.539769744284555,6,56.77774294409923,4,75.93998541792568,6,54.35841583788735,1,57.83337995283646,5,62.05650916577632,5,41.699900782369255,4,47.85698605277748,9,52.868771344411655,6,54.699381253843,2,61.44379643338352,3,48.81073314353708,6,62.820925378464686,2,46.146571160121255,1,71.29849874265719
0.0,413155.8970747851,2,73943619.0058245,2,25,12329.376532755741,11643.8429648318,6.306617069295047,6882.475493723717,6,6,23.385836492131894,7,35.22364006884009,10,27.49566515080097,4,36.24630757378019,5,38.67387822023573,1,33.001993512302406,4,24.486210352433446,7,20.172997938310942,10,15.286695248123094,9,32.798527970983244,9,27.924500331174695,7,28.301693699447775,3,27.723588854579297,2,40.768140295722574,7,47.5041153568643,3,26.929017438427838,8,35.64541200794822,1,36.78135427474354,8,26.346595052114882,9,36.1744771724842,7,26.34994175439085,8,22.797224860118156,3,21.329747112226414,7,29.902908195777368,7,23.86087933600951,2,30.359698042567075,10,30.002142378348015,6,29.013420397611227,9,28.536916065172584,10,15.70802910325393,5,18.65851520432775,1,34.281578807011286,6,24.673082078117094,1,39.170299617205295,10,21.64516008683364,8,24.504585469663624,7,37.169715602220805,9,33.99937410562514,6,19.25015781362185,4,27.934362252721012,8,28.802366963721823,2,27.30207482575156,9,24.206406571082617,10,33.25542089107412,9,21.39697690268685
1.0,994021.9052195401,1,110338930.31496742,1,35,39185.86619260713,46279.35674668674,10.32651125258433,54485.80879251847,5,5,43.831446668964226,9,65.86660862335665,2,57.77731849086908,7,63.180612898373916,10,42.06755345862332,10,62.71474716085799,9,51.55251454373728,4,43.31659421782594,4,31.669641656482973,6,47.54183680122235,7,50.922015048826175,9,42.11570873265105,2,58.6579356644593,9,55.18661227431962,7,45.32531159770389,5,55.03442448386817,8,38.15982282409123,3,43.97154920248055,4,56.885730204481945,5,51.32785549270465,2,45.23127581145057,6,34.25033160675722,9,67.06360429390196,4,59.1248235450897,2,59.91967273449595,6,54.33255349463562,6,49.44677132861633,6,44.1332335103932,9,58.09274746261246,3,61.4569992745004,3,54.29965049738059,5,52.01873735881818,4,46.38618137748206,1,45.91337711360002,6,61.855488715421586,4,56.236776034730646,3,44.28643383812842,5,38.14865104147889,7,56.66165283878729,10,71.25111163542618,7,62.54530499691047,5,63.70087103315147,5,61.399760157472414,5,41.30200964038131,6,47.08105194413903
1.0,965137.2589930504,1,95569734.74095753,4,49,53358.47264720069,52808.91126601172,7.064163644722399,65576.79271822242,5,5,58.46722338770844,9,46.23653041412152,7,57.98438364859541,3,53.42995114071306,3,58.53808996952888,8,48.167442697622796,2,57.22461803983978,4,36.84870258493714,5,37.73660051632886,2,39.5014231950496,9,50.03680927724816,8,45.211099195080486,1,58.200839891634786,9,54.19073798850991,6,39.15927968263078,8,41.08251133585595,9,68.58435879467557,8,53.83620798477719,5,47.335330886529555,6,31.65276204408734,7,52.08888999753903,2,45.66302098806681,8,38.23648060946066,1,49.4341264141081,9,55.33397085921485,2,40.62702929017726,8,49.41490097295179,6,41.13708595234965,7,70.3372001270087,7,37.46646315542897,7,51.52794632507489,7,59.069708903652405,7,70.43159806793491,2,52.44841270807167,1,40.12242568220534,4,66.62569069523363,4,54.34455898263002,5,54.40452954071696,3,54.40128088869962,9,34.31919446533286,8,60.40198592269952,3,60.06457893950815,5,49.70474027861486,1,51.0787613276303,9,51.860039724827516
0.0,429634.54504334886,3,66238849.92811152,2,20,22612.60383221195,8363.995630516507,5.229643055567797,13849.881026374112,5,9,37.32760632443942,7,31.4994974117783,10,26.64200001956638,5,36.33334731210309,6,34.169800007808526,6,22.16134783974055,6,20.951661639318196,6,35.673654622461335,9,34.84487980141697,8,39.1620384262604,7,32.933881841434314,6,31.136224666328488,6,29.430821562494327,9,26.222495255595113,8,29.834046117047773,3,5.276848450871135,4,33.26759475882876,8,25.392212061578203,8,41.747493288322666,9,23.448868484170916,10,31.943712650130447,10,23.447525038460178,7,30.96420304704126,9,33.32995898223395,1,24.150992287200545,3,33.88055512348895,8,26.437977691395375,9,32.0370393344102,2,24.98012652497715,3,34.26852733554647,3,18.147348449753736,7,34.386590926290154,4,32.97053515300983,1,26.579045545557726,7,30.49806264000601,2,24.838193156155985,3,22.13621756319902,3,20.31041323110825,9,16.257536647363732,4,39.64423895356146,3,35.34717231042027,1,26.87379974968179,9,22.785011603212386,8,24.349405411777838,9,23.586193073836682
1.0,996961.3742460022,4,86222289.14849189,2,45,37549.48776496005,44046.94302306018,7.799715167457928,41584.92541088469,9,2,57.838234057466586,7,39.68427058556142,3,47.50359550173438,4,63.819493215339946,1,38.3836530419146,3,47.341180345726,2,43.70180169546208,1,64.65185143372128,2,58.293930645135205,1,51.69959870935528,10,65.31012626323772,8,65.06248622959622,4,61.523791787767436,6,58.73866497921869,7,53.411486825131924,6,44.48079503175463,10,48.780561587292894,2,38.383124668216766,3,39.96478811075381,4,42.9071334617499,9,47.70474607516458,7,58.36912140970963,9,56.80558685918008,5,60.03964838811682,10,40.55261867151317,1,38.89924941124403,9,39.76859602080924,7,40.57179002768632,3,55.08911247596682,9,47.05360093516745,1,45.1364158563506,10,44.81099384732754,10,44.32701323646939,7,52.94644120328752,7,39.59717807287466,9,54.76840525322747,8,50.59210012779861,7,48.16258578059627,3,39.28744559160751,6,48.448745301381635,3,55.36616009254563,3,50.25840771509651,7,27.72032614013942,1,36.419395765845515,3,76.03202818822678
1.0,1172620.0452341263,2,104095177.64803569,2,54,46171.8251901325,64358.56464085898,11.878405703324095,56331.95178671915,7,1,57.92961605445475,8,58.30324663878606,10,61.600912960343976,6,57.470622500906785,4,52.87812134086229,8,62.18587272605055,9,39.35944106700222,5,53.749168343513276,3,46.7477908213169,5,49.70242898925323,3,46.95253297245482,5,57.32938817798593,6,59.687850342092986,1,58.056047821256016,9,58.24878674545864,9,58.599520160436526,7,70.88909010831784,1,34.52886763513823,7,41.44387621728889,3,42.219026773150816,7,52.865758529753464,7,46.70056487659082,9,44.50991963538528,8,63.936268955284355,9,41.48911945960437,9,50.439668551267104,6,42.54068951130765,1,45.45050316278383,5,57.13687252246889,7,31.30650659233094,8,56.63116885248006,7,52.69803517320815,9,60.812532303665165,7,47.83406026472437,9,61.14726969061198,10,66.47462527135146,1,36.71499046573396,7,63.21908148389486,10,52.62307442338009,4,50.319334983594494,5,41.50728244432232,10,58.90312338846391,10,53.94436582179893,2,45.32095187653714,10,42.48023490642058
1.0,840711.9637880841,2,115317565.58961229,1,42,43939.161677803415,52845.66790474526,8.657577849732222,43357.32135041418,9,6,55.69029537259759,10,42.85042501751213,8,48.37566237365837,9,59.159955631528405,6,59.51870984856542,6,47.224702098640684,5,70.64650285188854,3,60.180744987228245,10,59.43039142002017,10,38.18554231374342,10,40.8206145140963,10,36.53191393335799,8,58.883819242068284,6,57.256465773442486,5,41.85243842810657,10,56.282895571238285,9,58.02143665560292,4,33.921753502960755,1,35.7297572239703,4,37.052761592168906,1,57.09203595555674,1,42.836750451890474,1,42.48241186573143,1,56.837257740591006,4,54.409200908936526,5,36.53799950521356,7,34.35799748590989,3,45.59156028617743,2,46.84715220315087,8,50.70875498187069,3,55.54751301913157,8,47.5342018544171,2,54.5971635759379,5,43.18279340404227,9,46.951421323831454,4,67.36804924441006,10,32.39756705710586,6,42.06483970540098,2,48.20094171268328,8,57.139058173919615,3,26.855898093616517,1,53.38923124914391,8,39.22011890603916,1,50.6179074391014,9,47.50437812904945
