Startup Success,Funding Amount,Number of Founders,Market Size,Product Stage,Number of Employees,Marketing Spend,Number of Users,User Growth Rate,Revenue,Number of Competitors,Tech Stack Diversity,Codebase Size (MB),Monthly Active Developers,Cloud Expenses,Third-party Integrations,Average User Session Duration (min),Bounce Rate (%),SEO Rank,Social Media Followers,Press Mentions,Patents Filed,Outsourced Tasks,Customer Support Tickets,App Store Rating,Play Store Rating,Web Traffic,Conversion Rate (%),Referral Partners,Customer Reviews,Feedback Loop Efficiency,Retention Rate (%),Churn Rate (%),Net Promoter Score,Sales Team Size,Product Updates Per Month,Bug Reports,Server Downtime (hours),E-commerce Cart Size ($),Subscription Renewal Rate (%),Affiliate Partnerships,Email Campaign Success Rate (%),Ad Click-Through Rate (%),Return on Ad Spend (%),Inventory Size,Supply Chain Efficiency,Operational Costs,Profit Margin (%),Debt Ratio (%),Liquidity Ratio,Gross Profit,Net Income,Total Liabilities,Total Assets,Employee Satisfaction Rate (%),Annual Employee Turnover,Training Hours Per Employee,Employee Benefits Rating,Remote Work Percentage (%),Office Space (sq. ft.),R&D Spend,Brand Recognition Score,Loyalty Program Members,Customer Lifetime Value ($),User Onboarding Time (days),Data Breach Incidents,GDPR Compliance Score,Industry Network Size,Event Sponsorships,Whitepaper Publications,Online Webinar Hostings,Product Return Rate (%),Warranty Claims,Safety Incidents,Legal Disputes,Regulatory Compliance Score,Environmental Impact Score,Corporate Social Responsibility Score,Diversity & Inclusion Score,Market Penetration Rate (%),Product Line Diversity,Expansion Rate (%),Franchisees,License Agreements,Merchandising Revenue,Collaborative Projects,Joint Ventures,Mergers & Acquisitions,Spin-off Projects,Venture Capital Relationships,Angel Investor Networks,Government Grants Received,Industry Awards,Product Recalls,Customer Complaints,Unresolved Issues,Quality Assurance Score,Product Reliability Score,Shipping Efficiency,Logistics Partners,Distribution Channels
0.0,328220.59041917394,4.0,53926341.15650968,1.0,13.0,11405.347935230766,10267.883765904025,4.978667618368912,12764.275989693348,6.0,,40.37074497989875,,47.33484361969685,4.0,36.7239294743826,3.0,30.86999375625402,8.0,28.21725001511663,9.0,30.610425332656572,7.0,42.977752802348846,10.0,21.660416371365542,8.0,30.824429882215735,5.0,42.23542056779102,2.0,26.292079301031908,5.0,15.540299107529624,9.0,31.969525339959386,,24.65684892006778,2.0,41.63932954405234,5.0,29.995316545452106,5.0,36.27180399458467,10.0,36.14038077559064,8.0,,2.0,41.264184678737664,6.0,23.272149102891085,3.0,18.79782086902437,8.0,43.51693776845853,5.0,29.92852627912145,,38.66856610884126,1.0,34.18071178671988,10.0,31.62339137335952,4.0,29.18739459821664,7.0,35.656980347448,6.0,30.314437946902483,4.0,28.716935284993358,8.0,24.47216837687557,4.0,31.93084134650118,,,7.0,43.59706068452158,4.0,39.7574806976622,4.0,34.88355568863859,9.0,,7.0,19.513145798593783,10.0,34.184805984049966,6.0,35.03673556530802,9.0,19.74656996461258,7.0,36.28129132328159,10.0,23.491256800846926,6.0,30.448152209140996
0.0,528486.8643490417,1.0,54535855.235092185,1.0,26.0,25234.772672141047,8776.613756596404,,12376.12375250212,9.0,6.0,24.2743028021509,,21.76183075697911,6.0,26.27259032730144,6.0,35.91913521539757,10.0,34.866437819264,6.0,29.189183302482515,7.0,31.68624440935904,7.0,33.06569276293874,5.0,34.756391737953294,2.0,37.49488525374584,2.0,18.956666703914504,2.0,21.703944815869857,3.0,18.322450706472697,7.0,30.784264556844075,2.0,38.529162835731185,8.0,24.17842208709808,7.0,26.407840181236235,2.0,26.034411220051965,6.0,18.52111401388664,3.0,41.01836456250385,4.0,38.941418463100675,10.0,34.44461661525381,7.0,27.679910981420143,6.0,31.64992919770468,,24.43509335793918,9.0,24.61176703858012,6.0,28.861164597302956,1.0,38.287949071093635,8.0,20.98801425444085,9.0,,8.0,32.2296609012582,4.0,28.713277295528954,7.0,26.252247206126942,2.0,25.297196133809393,3.0,33.80599522842136,7.0,27.70987467660676,5.0,29.10959168373797,8.0,38.645604232973,4.0,,4.0,24.524962806768947,8.0,31.98279020625178,8.0,25.693037310464817,3.0,16.51326426635329,1.0,30.17227776976555,10.0,25.439443980390603
1.0,1162537.8851287991,4.0,97783748.79441825,2.0,29.0,38814.76515788368,50353.71417088639,10.889716441196645,49642.42355626486,6.0,2.0,63.87446723373028,6.0,45.89977358335607,5.0,63.48927506119083,10.0,37.7849124719139,5.0,57.624667851941346,10.0,50.69377951020519,6.0,36.85946495302318,9.0,33.353485417193845,7.0,49.714648388250275,3.0,51.24093962273866,8.0,56.07912746016304,7.0,52.62461656459404,4.0,66.72815444050337,9.0,66.35451734964988,5.0,57.569003630320196,10.0,45.39298831088109,5.0,52.32685474507843,5.0,44.506013801566596,3.0,43.93734436630163,6.0,55.32955038801522,2.0,49.958874410148425,7.0,46.530387225006976,1.0,,8.0,47.904272903920024,8.0,41.989818855579706,10.0,47.44832246584355,10.0,38.417882643060736,5.0,67.81851434012674,2.0,50.32462538564097,8.0,47.14855778895165,5.0,60.44259792074288,2.0,52.54904871811232,4.0,47.30237770002621,,48.00508250210139,1.0,37.22295661099938,8.0,63.73931882905555,4.0,41.978335706162525,7.0,42.54197295209236,5.0,43.490795603853115,2.0,54.45665158652847,10.0,53.86634388905889,6.0,35.86600293718877,2.0,64.39839709568008,2.0,54.10508097360361,9.0,
1.0,1115582.102758302,,92235138.92956923,3.0,36.0,56428.554939629474,39132.89188615273,9.923477435071689,47158.604453110325,7.0,2.0,53.17788965362979,4.0,49.41839303496916,4.0,47.49823370753086,7.0,57.70749735224655,5.0,51.70183439100817,2.0,48.826063735426516,8.0,44.54495142303388,4.0,43.35728989928149,5.0,55.830107592702895,7.0,48.65834095440238,3.0,41.904610609987785,5.0,51.85038078431893,2.0,40.66766571353851,3.0,45.81949700016933,6.0,34.86977366002378,7.0,59.71063194522539,8.0,44.1334114072472,2.0,41.51298235412547,8.0,31.69229434873779,4.0,73.92895035726592,8.0,33.64218923306633,,57.600408362273804,7.0,47.478829238640536,3.0,43.94113837003533,8.0,40.514904254637,3.0,53.38387755526013,4.0,,9.0,47.95546458275911,7.0,51.97335400348567,2.0,28.470044263334522,10.0,61.91324638152332,5.0,30.796627282352095,8.0,40.333061622251904,6.0,51.26645009023479,9.0,47.440431240367545,7.0,40.62294070527813,6.0,52.81492702300123,7.0,45.933854960316914,7.0,43.625974705287945,3.0,46.31723304062506,4.0,38.127271991432494,5.0,34.80915403352798,8.0,65.04538505416629,2.0,67.54810096465242,9.0,50.54480921645826
1.0,,2.0,98881591.02955574,4.0,50.0,36487.095973015654,42287.30583322519,,55275.68116112033,7.0,8.0,51.49038422400921,8.0,,4.0,44.05876390034435,7.0,42.86255274976965,3.0,52.35834920805353,6.0,61.3778062552431,4.0,41.25592112908726,5.0,60.31816834223927,6.0,61.06001071302255,4.0,52.58731674151986,7.0,53.3577589963564,2.0,42.99487386351486,1.0,52.336127536110034,9.0,48.403255078226444,8.0,36.47639077478058,10.0,,2.0,52.51891137434479,8.0,46.12453951728801,1.0,57.06347585505207,3.0,33.70157103399595,1.0,51.18000868812468,2.0,41.032535996929,3.0,57.64217344609655,9.0,56.370606743103615,10.0,63.68597229522011,10.0,73.54795125195483,10.0,43.202977091987925,10.0,76.8463406940545,8.0,58.83032509547915,3.0,40.757125960138595,3.0,,4.0,,5.0,30.24801123926338,9.0,45.86465046771079,2.0,49.69320464977769,5.0,46.11233946733207,10.0,42.20574708277328,8.0,41.225663655187,2.0,61.039759758215766,5.0,44.070945508782096,6.0,42.49377272754379,9.0,,4.0,32.71692376459575,10.0,50.946212938568756,6.0,74.64655996500804
1.0,701612.7707057251,5.0,106759150.56464237,3.0,38.0,46998.712131718,44970.90349961981,10.746244794182019,56040.24846949553,2.0,6.0,43.80292950132166,1.0,41.81295896572684,2.0,32.39280686751354,5.0,64.2630991818477,2.0,,6.0,55.94926831594811,9.0,44.2432564789615,3.0,55.80701836897825,9.0,55.31632086581889,6.0,53.01300645236053,6.0,,6.0,60.04485332776727,5.0,37.594858635156754,7.0,,1.0,53.13778791632755,4.0,,5.0,32.224988281803576,4.0,57.31517996187142,2.0,52.506021736686726,5.0,53.18540669915716,5.0,57.24823817764689,6.0,43.16689825328778,4.0,61.85590319588849,8.0,,9.0,41.97226532686145,2.0,38.621826875891045,4.0,53.89923089454767,7.0,50.922737283204235,3.0,42.43652523991277,3.0,58.01295119672255,3.0,51.85170354951985,2.0,,9.0,33.234385142619416,7.0,63.10042802457899,8.0,46.53289934250472,4.0,53.55426140923518,3.0,48.99566001500797,3.0,,4.0,39.78272709270649,2.0,62.98471468609858,2.0,52.90464639849481,5.0,40.48257219846356,5.0,61.07222380850448,3.0,38.69710320134894,5.0,78.33251280243584
0.0,714138.3118511077,4.0,43076492.25766206,4.0,21.0,23441.298553862067,8777.622995499429,6.321880992159802,9699.303267427465,8.0,3.0,32.363425861935376,9.0,28.253490200842958,10.0,25.23020061110273,3.0,17.262934989197518,9.0,22.28297536434692,2.0,,8.0,26.288898528634782,7.0,26.080822369781163,10.0,30.399957324083992,8.0,28.889923568493305,6.0,33.46969776885004,,21.0187481956769,4.0,37.4812199254775,5.0,21.817754504928818,5.0,34.65433950915554,2.0,,4.0,25.53144180456249,5.0,15.789674996776608,,22.701929594033377,9.0,22.95060944438938,,41.54230203354086,9.0,31.897108740834373,10.0,30.484821024023876,9.0,29.24621917365864,2.0,12.862242857739293,8.0,29.427013073761735,3.0,24.890680957052428,5.0,39.201649144605284,7.0,,9.0,32.691339399729756,1.0,28.644135711924466,9.0,28.66567547838251,2.0,29.04786620898467,8.0,38.58812569883237,10.0,24.687023207319506,5.0,29.475559796910765,7.0,26.69389902519266,3.0,22.073253505007177,6.0,28.94281495244267,5.0,33.304005450985514,6.0,35.17402283329501,10.0,28.927008203130004,3.0,29.35917431001758,4.0,35.693665067738024,4.0,25.079014699905862
1.0,1144722.7238355558,3.0,100084597.17988303,2.0,39.0,51268.24685134962,47910.820426291284,5.540646718540038,50888.22962278788,6.0,5.0,60.72175263171749,6.0,48.514537178595624,4.0,55.6902814598146,2.0,49.126926759823384,6.0,57.141974053763825,7.0,,3.0,43.66305228624777,5.0,45.25950116639988,1.0,47.490388073707926,1.0,36.047062690205394,3.0,43.381191497085,8.0,38.695531364861864,10.0,60.5918196670672,5.0,38.394333274337484,10.0,49.282544815110356,2.0,26.93442249469072,3.0,52.09264854754322,8.0,52.493968853310996,8.0,65.53454244127633,3.0,,6.0,54.16067582808594,2.0,58.06412231374283,7.0,,5.0,43.707599405536435,1.0,56.36335425393223,4.0,38.521208735486056,4.0,60.74338186236278,6.0,46.55511923060693,7.0,43.150201084958184,1.0,55.24365626720879,4.0,48.51130086336998,5.0,47.90114638434795,9.0,43.895184513629445,3.0,54.6044243691549,9.0,58.410206121248365,5.0,54.932950257458074,8.0,55.576154419029336,3.0,45.899185965987954,8.0,61.60248341768884,3.0,52.68413821971923,8.0,55.41938497327823,9.0,53.79837745259699,9.0,65.69425751185531,2.0,50.99458917724512,8.0,53.74910365367773
0.0,583070.985049609,5.0,44258993.24716402,2.0,23.0,16472.310263607695,9016.466774687595,5.183241910458719,7648.531106666077,4.0,,43.279373402888595,2.0,24.111943846200003,8.0,43.82256653555267,7.0,28.211420864786636,8.0,22.981920640794982,9.0,25.902795105763094,3.0,35.586337081272944,9.0,34.811350725403535,10.0,33.509070520469166,6.0,41.67842253432844,6.0,35.972158984084814,3.0,27.414391267272446,2.0,40.32379722658878,7.0,41.21581774752101,8.0,25.05168252980322,2.0,33.62700737389841,2.0,30.112360342349472,6.0,17.38484889797723,9.0,22.93228595126113,7.0,25.171010124307585,8.0,26.812286399284407,4.0,31.494054475807296,,34.56126483078279,7.0,24.384100927705465,3.0,30.17884145961539,3.0,21.80116404496342,3.0,38.459637219836196,1.0,28.870528502894846,3.0,27.90301613301195,1.0,17.53617181408985,7.0,30.444242688543085,2.0,34.30676799928739,1.0,28.93991038047302,4.0,31.045458821782884,10.0,20.78685830733265,5.0,30.647287457666796,5.0,28.13862311986886,1.0,36.754773814329546,8.0,38.872455278382205,6.0,37.931989049268296,7.0,37.12497734915486,7.0,23.71726397460697,7.0,24.2372512771191,8.0,31.281484144904173,7.0,34.17567740331152
1.0,1215086.6126210075,2.0,,2.0,58.0,51767.62103250264,68507.81142435734,8.749785158612696,,7.0,2.0,45.85022685384618,8.0,24.9719252406523,5.0,59.61688051929375,4.0,55.403085147921495,4.0,,10.0,55.934433741756955,9.0,49.352266679389274,7.0,30.204229285608776,9.0,39.991288475912185,1.0,40.095644127306706,4.0,39.894726876814275,4.0,77.21470413104085,6.0,64.42456813487534,10.0,37.84215501379259,2.0,64.38473095372602,1.0,43.852190990881674,8.0,46.489548737986084,1.0,,1.0,52.85702971826817,9.0,39.36537895956278,1.0,58.53081168153483,5.0,49.85570319971276,9.0,38.397383102252995,6.0,69.35210636438161,8.0,38.88866370385557,6.0,64.80874229198614,2.0,48.262121469702,9.0,61.711345478683945,5.0,55.3923955778733,4.0,47.33220729921815,7.0,60.45276733027941,6.0,43.962358794739465,8.0,52.0844785327888,10.0,55.09097452235664,9.0,62.28469494260281,1.0,60.40287048683828,7.0,63.03464221330795,2.0,53.50953013215682,3.0,58.447951931648156,2.0,37.71605625069117,6.0,71.60819182145828,4.0,,4.0,38.579372881131874,8.0,56.108318194326564,3.0,29.353384303167797
0.0,338463.3548723274,4.0,60338810.54924209,1.0,19.0,23284.493531598237,9201.486708108076,4.246811087211533,9191.861099495054,8.0,3.0,34.977208046234665,5.0,22.166675352258103,10.0,26.31088108831685,2.0,33.18197024110422,5.0,24.98290971284335,4.0,26.065461371432235,9.0,28.138272115669405,4.0,23.588388394338,3.0,43.82609612285661,8.0,19.56319822220087,1.0,26.121279845425025,6.0,41.89232447495952,5.0,32.479179965346844,6.0,37.344968580434184,,25.979501052323794,6.0,27.119146930978765,4.0,30.691556945105923,6.0,36.469133927009274,9.0,40.667435526257556,4.0,22.586224478050756,10.0,28.841701252027043,2.0,28.93797617177346,5.0,19.29540223636159,2.0,26.66691809491374,6.0,19.60474381755845,10.0,35.11199169626945,8.0,32.08133032801287,10.0,29.92277699762641,9.0,24.030583150422483,6.0,42.62435511549829,8.0,24.41160154306161,6.0,37.28264584314825,5.0,34.06473956269396,8.0,45.699817760842606,7.0,16.48766636144757,7.0,27.868257989405755,6.0,26.381021445137765,9.0,35.74256032156722,1.0,44.47849403803734,,23.037415567990983,10.0,25.1397062687806,10.0,,1.0,32.62006874028212,5.0,27.125373963054077,9.0,31.5703478490323
0.0,296446.9157182127,5.0,,1.0,26.0,16388.262976924852,11813.74106922057,4.704519186099217,11376.69407407604,1.0,1.0,,5.0,,10.0,24.590828379349833,8.0,26.595113445371034,10.0,27.762369923733196,5.0,28.505017588984863,5.0,36.844680789927594,7.0,29.624945667922216,10.0,33.44280102336296,,17.440204798895273,8.0,40.42847005775098,3.0,29.751138469887316,1.0,27.70630265553926,8.0,29.9290096759812,9.0,37.60510428637447,4.0,16.497577518897515,10.0,27.7995036835273,1.0,21.19652190088273,2.0,27.0727454661562,,30.187893549038478,4.0,28.37902513288688,,37.90163159977726,4.0,33.04718199451256,3.0,32.09541139824148,3.0,23.049202343091423,1.0,34.60465226865627,,38.50012723240788,6.0,24.604562298044964,10.0,33.705774684782384,6.0,36.46207369140283,5.0,17.202758401365585,6.0,15.849506484044554,7.0,31.61547714925317,10.0,21.908977955157958,,21.189178394502655,4.0,35.96194251046802,1.0,42.23984766715139,8.0,31.389269379345823,10.0,21.356157925232086,8.0,33.88415825671174,4.0,,10.0,38.35640860512973,5.0,23.390337589783893,8.0,,3.0,19.68194736540248
1.0,1362275.0057329964,4.0,69621783.49819864,3.0,58.0,56268.77063529022,52478.46281901825,12.267376996197019,61041.75156543675,10.0,7.0,45.69187259451118,5.0,44.77563548042349,8.0,64.88601941951994,2.0,63.169126053498815,5.0,19.2441721108052,6.0,67.69922776851332,10.0,53.26020806627594,1.0,45.11160482407735,3.0,47.02785123464804,5.0,67.72508071456878,9.0,40.681848860903244,6.0,53.193767589888196,10.0,42.387917876166995,10.0,45.269879709051416,10.0,42.93535896053359,3.0,49.01303566614366,10.0,44.251145894796316,6.0,41.37397835949438,8.0,31.42686085213671,7.0,41.435916895574984,4.0,57.22785040979947,3.0,47.38686012718359,9.0,34.511049044533564,6.0,49.51678672681794,1.0,52.99892840214735,1.0,35.44334760382803,8.0,50.1110914048646,2.0,39.56693595421445,6.0,57.51558248453951,10.0,67.61895700588511,4.0,45.04067763608028,6.0,62.75257559623188,6.0,53.371477828414896,10.0,49.161053598817944,10.0,76.19894082931813,5.0,73.79142373517459,4.0,35.61359694375266,9.0,48.03780551535708,2.0,26.102785739972102,2.0,34.330123644314085,7.0,50.19908404403376,10.0,46.62985472254667,10.0,65.28732415373194,2.0,54.869192842394995,9.0,34.692183494258835
1.0,1124709.7713803274,2.0,47385397.263418734,4.0,54.0,49512.343481568845,39296.794513481625,7.350333888594731,44866.03319223938,,6.0,37.41996383600177,7.0,52.3628009395305,6.0,51.79580889319137,,58.69669429805294,10.0,42.74429518352335,1.0,53.34094309468377,1.0,50.075313120485376,2.0,55.02440901903145,4.0,56.066627236268644,10.0,53.8017685651379,3.0,56.14544946717658,9.0,,3.0,45.077002719223955,10.0,52.33455524486194,4.0,50.75463046204435,1.0,36.945882891614616,4.0,38.315963784323564,7.0,61.218700510790114,7.0,57.86349513189172,3.0,64.06552531792647,6.0,49.78229380782813,4.0,36.82534303291523,9.0,55.39685728691671,8.0,58.53704322871498,5.0,65.8718469296488,,37.052603129781865,10.0,38.81253145619563,6.0,76.25842393072158,5.0,34.81885898093991,3.0,44.11467284080918,3.0,56.123563477204335,1.0,48.899687178093515,10.0,55.24306073551125,3.0,62.61033999066123,2.0,46.56051155805968,1.0,33.53199833235668,7.0,53.49715983124522,6.0,37.34010206194621,9.0,56.20599198785594,10.0,57.90040860319482,7.0,42.81857369688181,,55.22457569586348,5.0,63.63678640544555,2.0,48.50191100601595,1.0,47.42632185182237
1.0,1065730.4320746418,5.0,107767514.58460337,1.0,64.0,40114.709921341,56868.27495452839,11.930528768760896,52061.35379622604,4.0,5.0,54.29163993448813,7.0,43.86488508087959,10.0,55.87525290063994,4.0,61.14792194960467,,45.112469362272314,8.0,56.106058671342325,3.0,55.40580770492959,3.0,46.13950917714884,8.0,61.07079460723044,,46.90616858018663,1.0,60.603299176649834,5.0,49.24658300369654,4.0,56.186302640470466,9.0,52.51787358672181,7.0,58.71471487401036,7.0,50.6864513439247,4.0,,6.0,45.06576439849538,6.0,73.5349806358195,1.0,38.33069902954189,1.0,50.957860000669605,9.0,58.9857278869776,2.0,41.81173449105515,3.0,30.937651309027924,6.0,56.88204991903598,7.0,47.18651155798659,10.0,,3.0,47.267111962414496,4.0,43.95898887029189,2.0,50.54457046254854,6.0,39.04516035543624,1.0,38.36852881148054,2.0,51.13282574472047,8.0,64.08549479540984,2.0,34.473306845291404,9.0,46.42844775679092,4.0,60.70527412137089,4.0,37.70226006345765,3.0,57.19633228048388,1.0,69.14094504120837,7.0,62.92189611097973,7.0,50.61970512512138,1.0,40.69000364198112,5.0,51.302593960438934,3.0,45.194855950526374
1.0,1180045.731783047,2.0,98103515.37438256,1.0,45.0,72409.26556205793,46016.72987118372,11.44197830686184,49978.883200151766,10.0,6.0,37.31886362048871,10.0,45.24458414601277,5.0,58.70550717200511,9.0,,2.0,59.08412790808117,9.0,60.83009630573098,5.0,50.4667533965586,5.0,50.2901873472587,1.0,43.07918768882021,3.0,45.26205335394674,1.0,,2.0,43.44819361986651,1.0,50.866630592346695,6.0,49.18321140579537,1.0,56.95739407226411,9.0,53.229252983846905,9.0,55.6772532222008,4.0,40.76467012377339,6.0,38.69303796606299,4.0,46.91223248718881,6.0,59.298086173615644,10.0,61.070640118091724,9.0,36.688536479647254,1.0,51.144182541318266,7.0,52.12412069722744,10.0,74.74834924893241,4.0,56.849511630381365,,50.708553743494,8.0,,10.0,52.1206910456862,10.0,47.846976543081446,4.0,47.66610180820927,10.0,55.94995669254972,3.0,,2.0,58.66389127653886,10.0,59.62954505205967,1.0,45.233948756679396,2.0,45.08584297675695,6.0,66.435082359988,10.0,66.24501046041395,5.0,49.968100558298936,8.0,43.00681286464865,9.0,59.44134255994685,6.0,52.948087387822916,9.0,53.38376820837836
0.0,430961.3373861324,1.0,57466113.646021575,4.0,27.0,13685.185315663386,8717.77669169446,6.208323285947233,8545.068587532656,9.0,8.0,32.00545762767703,7.0,29.824044871592154,4.0,37.26464859068973,5.0,29.16527963028167,6.0,22.393488245152106,1.0,29.990543646874603,4.0,30.94404366144847,5.0,29.781830272235457,4.0,41.826411593299646,7.0,24.45537419219571,1.0,24.078295162994515,10.0,33.04368471309836,8.0,24.237043115174394,3.0,24.022544016032484,2.0,32.55650979033707,4.0,20.17084640426338,7.0,40.7054370251431,4.0,32.88694673837536,3.0,36.184956805392915,,,10.0,17.25929971632856,5.0,44.07707547012578,1.0,36.0412066215011,10.0,17.254802862984317,10.0,24.341851868195608,8.0,29.95748805370397,2.0,34.2884260657774,3.0,24.97072490823075,9.0,17.366073359445444,9.0,31.086578645051297,5.0,31.779488388600782,6.0,41.8409498326392,10.0,32.242238146695136,8.0,24.231929631734648,2.0,40.562183296543274,7.0,,8.0,24.842239608715662,5.0,29.01563703042902,1.0,31.942694172609986,5.0,31.080541038650136,9.0,,1.0,21.72457497058725,10.0,19.0158381841307,7.0,26.427351570381973,9.0,37.91379057394133
0.0,500409.30076754565,2.0,53255778.1678707,2.0,18.0,10444.20337369756,13317.73938891066,5.2447846196035,7559.171578377831,6.0,3.0,33.10877973437209,10.0,30.26806141076432,10.0,29.658124262117507,4.0,32.592556652217596,4.0,29.779665738660544,4.0,32.83677274166592,4.0,15.71194338037716,,36.422227079317764,7.0,30.867708843082063,7.0,22.205956934688437,9.0,41.81847223976504,2.0,24.997076645690637,,22.489140194750608,9.0,33.875633799837715,,31.310956349767906,,25.396185086980772,10.0,29.0405024458576,2.0,32.9149544414272,5.0,23.70880207168812,10.0,24.136565122523425,9.0,30.647319681139408,3.0,20.591911001922266,1.0,24.37028892664934,6.0,18.72787103825909,10.0,23.199179973806746,7.0,30.137154226523645,6.0,23.979096860742583,6.0,37.39299435105078,6.0,21.395311900559612,6.0,24.08779745751461,5.0,36.16364507144923,4.0,39.54975928475749,1.0,35.28609181500921,2.0,26.92403211282654,6.0,28.442787683029742,1.0,18.3405948761573,6.0,38.52973147160563,4.0,28.625888439522807,7.0,33.596561972293486,10.0,18.243785194534865,2.0,34.52157220430382,10.0,46.084783949502835,4.0,30.720103970930516,8.0,23.09929415434792,8.0,39.30712847075502
1.0,949906.392201618,4.0,98791925.41606183,4.0,45.0,64152.045267018235,38830.591158976364,10.186916983532706,47200.33867193471,4.0,3.0,36.85959168080735,2.0,39.446869702634515,9.0,49.6611615718608,8.0,54.72096547102865,4.0,57.86888013777657,6.0,52.9976603689097,1.0,52.10229598504215,9.0,,3.0,64.30619554227438,8.0,41.95465346366955,10.0,50.43396190942203,7.0,55.52050991756524,5.0,55.50437082528329,2.0,39.09284842038252,8.0,57.488990788000706,3.0,57.33335228445987,3.0,,2.0,,2.0,42.19614889002701,7.0,35.21931191185316,1.0,45.09973397988107,7.0,35.814918127582295,6.0,37.64578062384188,9.0,38.54155136537743,,74.38684353508856,5.0,46.77014341329743,5.0,45.58132768340859,1.0,58.88692859413105,,56.767874357443404,8.0,52.80657444996046,4.0,51.498037135227385,4.0,39.71496250177633,7.0,53.349515491690845,1.0,49.01160147166633,,60.763484262487374,2.0,37.34819206955867,10.0,44.27907407305926,,42.07442510199952,5.0,50.55988001100608,7.0,,7.0,44.78951504623652,6.0,30.28832831536315,10.0,21.890554667679933,8.0,,,50.81506058635652
1.0,996075.3028379051,3.0,122555605.01267797,3.0,59.0,68418.15609386607,39522.250538609005,10.78408900773701,51127.489380767496,1.0,5.0,42.261356637286426,8.0,32.78494353060452,10.0,57.77640437975942,3.0,31.178989589214883,10.0,37.82127431450184,10.0,77.59370772358062,,62.73378489900639,10.0,30.90880348886725,7.0,,3.0,42.37830391731243,5.0,45.668915281459284,4.0,42.35713461764314,,47.20448394787343,5.0,43.857750549269674,1.0,37.11298790524773,9.0,44.071316261934676,5.0,48.65532854635608,7.0,48.473673525301756,5.0,,10.0,50.04125211863113,3.0,32.74641056678139,1.0,53.80908425708775,1.0,39.40928924822576,3.0,48.202001004514756,10.0,,10.0,36.03167129207377,6.0,62.243529373170865,2.0,48.55793299568737,4.0,39.36974551627518,10.0,58.10452230472209,9.0,57.29900040235497,7.0,47.718392493310844,10.0,40.257729980584116,3.0,37.97263747580791,7.0,41.032911669575796,8.0,,7.0,41.91354772438089,1.0,52.700582346431894,7.0,57.18237191737609,8.0,39.0268569729726,10.0,45.24589348418681,4.0,54.34797363332539,4.0,43.80450038106419,6.0,59.3534705277066,9.0,76.57300298461334
1.0,1165690.9031390212,2.0,101722217.36517955,4.0,62.0,48546.50577686115,56879.02082892398,8.270207775143154,42516.16819308967,8.0,5.0,38.74642469015542,1.0,53.36575784015791,5.0,57.760028599347265,9.0,60.53461937359068,3.0,48.63040533798112,1.0,48.99432072179446,10.0,47.708753729902654,9.0,36.07906197496777,5.0,57.354473247283934,2.0,,3.0,36.89966555156744,,43.33160965691958,4.0,65.24411507486222,10.0,39.91322039667233,9.0,53.31377407319854,1.0,35.46966642096281,,41.20096697651544,10.0,45.863834744672616,3.0,57.62989662474549,6.0,59.095333755191675,5.0,52.34691500387702,3.0,54.91631624149167,6.0,61.84872406672699,9.0,48.63398225055168,1.0,38.39069298203493,7.0,36.70189351254933,4.0,41.60036124110215,10.0,76.51997371020468,8.0,55.07992399101121,5.0,55.7057621430387,8.0,53.55208974831673,6.0,59.83644067448026,5.0,46.49096041175908,8.0,61.91818711520904,4.0,56.82118055381499,8.0,52.92285942268803,1.0,62.729939967616076,5.0,53.941588768486966,6.0,52.384560222281365,5.0,48.968689743448124,6.0,57.457987321106316,9.0,57.01056373824818,9.0,64.13753653657022,3.0,51.95218305042959,9.0,59.52913681013817
1.0,814657.3795015637,3.0,85061534.29859665,2.0,59.0,53473.97486434762,46528.3851758155,12.550494025843944,37233.817997553386,9.0,1.0,60.996107373069535,2.0,44.83495405620467,10.0,61.68232599019461,,65.69867030291898,8.0,48.31941335858599,3.0,43.59280463246038,4.0,42.991363461717974,6.0,39.15833796801073,10.0,50.42709819914463,2.0,49.44328096309101,10.0,39.24773443663454,9.0,54.45991008522862,9.0,34.582424877261175,4.0,44.26711868703236,7.0,58.11588031612429,1.0,58.147128652342424,1.0,40.808948701301276,8.0,72.51213612990506,9.0,57.067121378801076,5.0,,10.0,48.00360123442177,4.0,51.07092433999784,6.0,,3.0,37.29431977434452,7.0,46.05061308055593,2.0,65.83606376060419,2.0,43.18128188026381,1.0,52.911020818534695,9.0,45.26840043540565,10.0,57.23398882390646,10.0,72.63451635218144,5.0,64.31554032503352,8.0,42.313085346329274,6.0,45.77006933422926,7.0,55.008856914545795,2.0,52.25120285672865,9.0,56.50006222963258,4.0,27.664607716745916,5.0,66.03919396381191,4.0,60.58348584529568,9.0,56.58901594227419,,51.18795600729024,7.0,,10.0,43.43045892096172,10.0,42.70606280660469
